Line Number,msgid,msgstr,Status
1810,"Backdated Leave Application is restricted. Please set the {} in {}","การยื่นใบลาย้อนหลังถูกจำกัด โปรดตั้งค่า {} ใน {}",Translated
1815,"Bank","ธนาคาร",Translated
1820,"Bank Account","บัญชีธนาคาร",Translated
1825,"Bank Account No","เลขที่บัญชีธนาคาร",Translated
1829,"Bank Details","รายละเอียดธนาคาร",Translated
1835,"Bank Entries","รายการธนาคาร",Translated
1842,"Bank Name","ชื่อธนาคาร",Translated
1848,"Bank Remittance","การโอนเงินผ่านธนาคาร",Translated
1854,"Base","ฐาน",Translated
1859,"Base & Variable","ฐานและผันแปร",Translated
1865,"Begin On (Days)","เริ่มต้นใน (วัน)",Translated
1870,"Begin check-in before shift start time (in minutes)","เริ่มบันทึกเวลาก่อนเวลาเริ่มกะ (นาที)",Translated
1874,"Beginner","ระดับเริ่มต้น",Translated
1878,"Below is the list of upcoming holidays for you:","ด้านล่างนี้คือรายการวันหยุดที่จะมาถึงสำหรับคุณ:",Translated
1889,"Benefit","สวัสดิการ",Translated
1893,"Benefits","สวัสดิการ",Translated
1897,"Bill Amount","จำนวนเงินในบิล",Translated
1901,"Billed Hours","ชั่วโมงที่เรียกเก็บเงิน",Translated
1914,"Billed Hours (B)","ชั่วโมงที่เรียกเก็บเงิน (B)",Translated
1918,"Bimonthly","รายสองเดือน",Translated
1922,"Birthday Reminder","การแจ้งเตือนวันเกิด",Translated
1927,"Birthday Reminder 🎂","การแจ้งเตือนวันเกิด 🎂",Translated
1932,"Birthdays","วันเกิด",Translated
1937,"Block Date","วันที่ถูกบล็อก",Translated
1942,"Block Days","วันที่ถูกบล็อก",Translated
1947,"Block Holidays on important days.","บล็อกวันหยุดในวันที่สำคัญ",Translated
1953,"Blue","สีน้ำเงิน",Translated
1959,"Body","เนื้อหา",Translated
1964,"Bonus","โบนัส",Translated
1969,"Bonus Amount","จำนวนโบนัส",Translated
1973,"Bonus Payment Date","วันที่จ่ายโบนัส",Translated
2003,"Bonus Payment Date cannot be a past date","วันที่จ่ายโบนัสต้องไม่เป็นวันที่ผ่านมาแล้ว",Translated
2007,"Branch","สาขา",Translated
2011,"Branch: {0}","สาขา: {0}",Translated
2015,"Bulk Assignments","การมอบหมายจำนวนมาก",Translated
2023,"Bulk Leave Policy Assignment","การมอบหมายนโยบายการลาจำนวนมาก",Translated
2029,"Bulk Salary Structure Assignment","การมอบหมายโครงสร้างเงินเดือนจำนวนมาก",Translated
2034,""By default, the Final Score is calculated as the average of Goal Score, Feedback Score, and Self Appraisal Score. Enable this to set a different formula"",""โดยค่าเริ่มต้น คะแนนสุดท้ายจะคำนวณจากค่าเฉลี่ยของคะแนนเป้าหมาย คะแนนข้อเสนอแนะ และคะแนนการประเมินตนเอง เปิดใช้งานตัวเลือกนี้เพื่อตั้งค่าสูตรที่แตกต่าง"",Translated
2040,"CTC","CTC",Translated
2046,"Calculate Final Score based on Formula","คำนวณคะแนนสุดท้ายตามสูตร",Translated
2051,"Calculate Gratuity Amount Based On","คำนวณเงินบำเหน็จตาม",Translated
2057,"Calculate Payroll Working Days Based On","คำนวณวันทำงานของบัญชีเงินเดือนตาม",Translated
2061,"Calculated in days","คำนวณเป็นวัน",Translated
2065,"Calls","การโทร",Translated
2071,"Campaign","แคมเปญ",Translated
2075,"Cancel","ยกเลิก",Translated
2103,"Cancellation Queued","การยกเลิกอยู่ในคิว",Translated
2107,"Cancelled","ยกเลิกแล้ว",Translated
2111,"Cannot Modify Time","ไม่สามารถแก้ไขเวลาได้",Translated
2115,"Cannot allocate leaves outside the allocation period {0} - {1}","ไม่สามารถจัดสรรวันลานอกช่วงเวลาการจัดสรร {0} - {1} ได้",Translated
2119,"Cannot break shift after end date","ไม่สามารถแบ่งกะหลังวันที่สิ้นสุดได้",Translated
2123,"Cannot break shift before start date","ไม่สามารถแบ่งกะก่อนวันที่เริ่มต้นได้",Translated
2127,"Cannot cancel Shift Assignment: {0} as it is linked to Attendance: {1}","ไม่สามารถยกเลิกการมอบหมายกะ: {0} เนื่องจากเชื่อมโยงกับการเข้างาน: {1}",Translated
